Matthews Beach,{Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,TV,Air Conditioning,Pets live on this property,Cat(s),Indoor Fireplace,Family/Kid Friendly,Breakfast,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace,Cable TV,Pets Allowed,Dog(s),Lock on Bedroom Door,Wheelchair Accessible,Smoking Allowed,Buzzer/Wireless Intercom,Gym}
Meadowbrook,{Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Safety Card,Essentials,Shampoo,Hangers,Laptop Friendly Workspace,Internet,Wireless Internet,Pets live on this property,Cat(s),Indoor Fireplace,First Aid Kit,Fire Extinguisher,TV,Cable TV,Wheelchair Accessible,Hot Tub,Family/Kid Friendly,Pets Allowed,Suitable for Events,24-Hour Check-in,Hair Dryer,Iron,Lock on Bedroom Door,Breakfast,Smoking Allowed}
University District,{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Elevator in Building,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,Family/Kid Friendly,Buzzer/Wireless Intercom,24-Hour Check-in,Hangers,Hot Tub,Suitable for Events,First Aid Kit,Pets live on this property,Cat(s),Indoor Fireplace,Safety Card,Lock on Bedroom Door,Laptop Friendly Workspace,Wheelchair Accessible,Pets Allowed,Dog(s),Hair Dryer,Breakfast,Iron,Pool,Doorman,Gym,,Smoking Allowed}
Kensington,{Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Breakfast,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,,TV,Cable TV,Pets live on this property,Cat(s),Hot tub,Lock on bedroom door,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Free parking on premises,Dog(s),Pets allowed,Fire extinguisher,Smoking allowed,Laptop friendly workspace,24-hour check-in,Safety card,Indoor fireplace,Air Conditioning,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Suitable for events,Free Parking on Premises,Family/Kid Friendly,Suitable for Events,Safety Card,Lock on Bedroom Door,24-Hour Check-in,Hair Dryer,Laptop Friendly Workspace,Elevator in Building,Buzzer/Wireless Intercom,Doorman,Smoking Allowed,Other pet(s),Fire Extinguisher,Pets Allowed,Hot Tub}
Morris Heights,{TV,Cable TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Free parking on premises,Smoking allowed,Pets allowed,Pets live on this property,Dog(s),Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Lock on bedroom door,Hair dryer,Laptop friendly workspace,Air Conditioning,Smoke Detector,First Aid Kit,Elevator in building,Buzzer/wireless intercom,Shampoo,Hangers,Iron,translation missing: en.hosting_amenity_50,First aid kit,24-hour check-in,translation missing: en.hosting_amenity_49,Smoking Allowed,Family/Kid Friendly,Breakfast,Hot tub,Suitable for events,Safety card,Fire extinguisher,Wheelchair Accessible,Free Parking on Premises,Elevator in Building,Carbon Monoxide Detector}
Graniteville,{TV,Wireless Internet,Air conditioning,Pets live on this property,Cat(s),Indoor fireplace,Heating,Smoke detector,Carbon monoxide detector,Essentials,Cable TV,Internet,Wheelchair accessible,Family/kid friendly,First aid kit,Fire extinguisher,Shampoo,Iron,Air Conditioning,Kitchen,Free Parking on Premises,Buzzer/Wireless Intercom,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Hangers,Hair Dryer,Laptop Friendly Workspace,Free parking on premises,Suitable for events}
Golden Gate Park,{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets live on this property,Dog(s),Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace,translation missing: en.hosting_amenity_50,Air Conditioning,Pets Allowed,Lock on Bedroom Door,Elevator in Building}
Inner Sunset,{TV,Internet,Wireless Internet,Wheelchair Accessible,Kitchen,Heating,Family/Kid Friendly,Smoke Detector,Essentials,Shampoo,24-Hour Check-in,Hair Dryer,Free Parking on Premises,Pets live on this property,Cat(s),Washer,Dryer,First Aid Kit,Fire Extinguisher,Lock on Bedroom Door,Hangers,Laptop Friendly Workspace,Breakfast,Indoor Fireplace,Carbon Monoxide Detector,Safety Card,Iron,Cable TV,Air Conditioning,Dog(s),Pets Allowed,Buzzer/Wireless Intercom,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Elevator in Building,Pool,Smoking Allowed,Hot Tub,Suitable for Events,,Gym,Other pet(s)}
Phinney Ridge,{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Indoor Fireplace,Heating,Family/Kid Friendly,Suitable for Events,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,Pets Allowed,Pets live on this property,Dog(s),Safety Card,Cat(s),24-Hour Check-in,Iron,Laptop Friendly Workspace,Hangers,Hair Dryer,Hot Tub,Buzzer/Wireless Intercom,,Air Conditioning,Breakfast,Pool,Elevator in Building,Other pet(s),Gym}
Mott Haven,{Wireless Internet,Air conditioning,Essentials,Shampoo,Kitchen,Free parking on premises,Smoking allowed,Buzzer/wireless intercom,Heating,Smoke detector,Carbon monoxide detector,TV,Cable TV,First aid kit,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Internet,Family/kid friendly,Fire extinguisher,Lock on bedroom door,24-hour check-in,Pets allowed,Washer,Dryer,Pets live on this property,Cat(s),Elevator in Building,Smoke Detector,Laptop Friendly Workspace,Safety card,Buzzer/Wireless Intercom,Family/Kid Friendly,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Air Conditioning,Pets Allowed,24-Hour Check-in,Indoor fireplace,,Elevator in building,Breakfast,Dog(s),Free Parking on Premises,Hair Dryer,Suitable for events,Gym,Hot tub,Wheelchair accessible}
